# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Dmel_CG11093	Dmel_CG11093	NM_001169358.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11093	Dmel_CG11093	NM_001169359.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11093	Dmel_CG11093	NM_001272150.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11103	Dmel_CG11103	NM_001038753.2	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11106	Dmel_CG11106	NM_001298187.1	protein_coding	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Dmel_CG11106	Dmel_CG11106	NM_132470.3	protein_coding	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Dmel_CG11111	Dmel_CG11111	NM_001014740.2	protein_coding	1	0	0	6	1	0	0	0	0	0	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001014741.3	protein_coding	1	0	0	6	1	0	0	0	0	0	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001169277.2	protein_coding	1	0	0	5	1	0	0	0	0	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001169278.3	protein_coding	1	0	0	5	0	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001169279.3	protein_coding	1	0	0	5	0	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001169280.3	protein_coding	1	0	0	5	0	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001272605.2	protein_coding	1	0	0	6	2	0	0	0	0	0	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001272606.1	protein_coding	1	0	1	4	0	0	0	0	1	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_001298300.1	protein_coding	1	0	1	4	0	0	0	0	1	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11111	Dmel_CG11111	NM_078594.3	protein_coding	1	0	0	4	0	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0
Dmel_CG11111	Dmel_CG11111	NM_167382.3	protein_coding	1	0	0	6	1	0	0	0	0	0	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	1
Dmel_CG11122	Dmel_CG11122	NM_132457.2	protein_coding	1	0	2	6	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11129	Dmel_CG11129	NM_001298299.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11129	Dmel_CG11129	NM_078593.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11130	Dmel_CG11130	NM_132691.4	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG11134	Dmel_CG11134	NM_001272601.1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11134	Dmel_CG11134	NM_132688.4	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11138	Dmel_CG11138	NM_001144720.3	protein_coding	1	0	0	29	0	0	0	0	0	0	7	1	19	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11138	Dmel_CG11138	NM_001272557.1	protein_coding	1	0	0	31	4	0	0	0	0	0	5	1	19	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11138	Dmel_CG11138	NM_132581.3	protein_coding	1	0	0	29	2	0	0	0	0	0	5	1	19	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11144	Dmel_CG11144	NM_001272147.1	protein_coding	0	0	1	7	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11144	Dmel_CG11144	NM_001272148.1	protein_coding	0	0	0	8	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11144	Dmel_CG11144	NM_001297789.1	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11144	Dmel_CG11144	NM_079900.3	protein_coding	0	0	1	7	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11151	Dmel_CG11151	NM_001272602.1	protein_coding	1	0	0	5	0	0	0	0	1	0	4	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1
Dmel_CG11151	Dmel_CG11151	NM_132689.3	protein_coding	1	0	0	4	0	0	0	0	1	0	3	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1
Dmel_CG11152	Dmel_CG11152	NM_143694.3	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11153	Dmel_CG11153	NM_001014695.2	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11153	Dmel_CG11153	NM_001272144.1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11153	Dmel_CG11153	NM_001272145.1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11153	Dmel_CG11153	NM_166792.2	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11154	Dmel_CG11154	NM_001272152.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11154	Dmel_CG11154	NM_001297790.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11154	Dmel_CG11154	NM_166808.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11155	Dmel_CG11155	NM_143684.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11155	Dmel_CG11155	NM_166824.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11155	Dmel_CG11155	NM_166825.3	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11156	Dmel_CG11156	NM_080170.4	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11158	Dmel_CG11158	NM_132684.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11160	Dmel_CG11160	NM_001272507.2	protein_coding	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11160	Dmel_CG11160	NM_132447.3	protein_coding	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11160	Dmel_CG11160	NM_167262.3	protein_coding	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11162	Dmel_CG11162	NM_132682.2	protein_coding	0	0	4	5	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11172	Dmel_CG11172	NM_001103504.2	protein_coding	2	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11172	Dmel_CG11172	NM_001169274.2	protein_coding	2	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11172	Dmel_CG11172	NM_001169275.2	protein_coding	2	0	0	12	0	1	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11172	Dmel_CG11172	NM_001169276.3	protein_coding	0	0	0	6	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11172	Dmel_CG11172	NM_001272597.2	protein_coding	0	0	0	14	2	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11172	Dmel_CG11172	NM_001298290.1	protein_coding	2	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11172	Dmel_CG11172	NM_078592.3	protein_coding	2	0	0	12	0	1	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11176	Dmel_CG11176	NM_001258725.2	protein_coding	2	0	0	8	0	0	0	0	0	0	3	2	1	0	0	0	0	1	1	0	0	0	0	0	0	5
Dmel_CG11176	Dmel_CG11176	NM_001272596.1	protein_coding	2	0	0	8	0	0	0	0	0	0	3	2	1	0	0	0	0	1	1	0	0	0	0	0	0	5
Dmel_CG11176	Dmel_CG11176	NM_001298288.1	protein_coding	2	0	0	8	0	0	0	0	0	0	3	2	1	0	0	0	0	1	1	0	0	0	0	0	0	5
Dmel_CG11176	Dmel_CG11176	NM_132677.4	protein_coding	2	0	0	8	0	0	0	0	0	0	3	2	1	0	0	0	0	1	1	0	0	0	0	0	0	5
Dmel_CG11177	Dmel_CG11177	NM_132675.3	protein_coding	2	0	0	5	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1
Dmel_CG11178	Dmel_CG11178	NM_132673.3	protein_coding	0	0	1	18	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11178	Dmel_CG11178	NM_167377.2	protein_coding	0	0	1	18	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11186	Dmel_CG11186	NM_001272151.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11186	Dmel_CG11186	NM_001382011.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11190	Dmel_CG11190	NM_132247.4	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11202	Dmel_CG11202	NM_001298090.1	protein_coding	0	0	0	12	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11202	Dmel_CG11202	NM_078530.3	protein_coding	0	0	0	12	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11207	Dmel_CG11207	NM_132430.3	protein_coding	0	0	3	10	0	1	0	2	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG11219	Dmel_CG11219	NM_132259.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11227	Dmel_CG11227	NM_134572.3	protein_coding	0	0	1	8	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11227	Dmel_CG11227	NM_167718.2	protein_coding	0	0	1	8	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11227	Dmel_CG11227	NM_167719.2	protein_coding	0	0	0	9	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_001103443.2	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_001103444.2	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_001272411.1	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_132262.3	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_206658.4	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11265	Dmel_CG11265	NM_206659.3	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11265	Dmel_CG11265	NM_206660.2	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11284	Dmel_CG11284	NM_001272420.1	protein_coding	0	0	0	11	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11284	Dmel_CG11284	NM_001272421.1	protein_coding	0	0	0	21	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11284	Dmel_CG11284	NM_001272422.1	protein_coding	0	0	0	24	2	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11284	Dmel_CG11284	NM_001298094.1	protein_coding	0	0	0	24	2	1	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11284	Dmel_CG11284	NM_132269.3	protein_coding	0	0	0	24	2	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11294	Dmel_CG11294	NM_001272423.2	protein_coding	1	0	0	16	0	3	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	9
Dmel_CG11294	Dmel_CG11294	NM_132272.3	protein_coding	1	0	0	16	0	3	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	9
Dmel_CG11354	Dmel_CG11354	NM_001272429.2	protein_coding	0	0	0	36	0	0	0	0	0	0	16	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11354	Dmel_CG11354	NM_132277.3	protein_coding	0	0	0	47	0	0	0	0	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11
Dmel_CG11356	Dmel_CG11356	NM_132558.4	protein_coding	0	0	0	11	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
Dmel_CG11360	Dmel_CG11360	NM_001272139.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11360	Dmel_CG11360	NM_001272141.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11368	Dmel_CG11368	NM_144274.3	protein_coding	0	0	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11369	Dmel_CG11369	NM_132170.2	protein_coding	1	0	1	10	0	1	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11378	Dmel_CG11378	NM_001272191.1	protein_coding	5	0	2	20	0	2	0	0	2	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	3	16
Dmel_CG11378	Dmel_CG11378	NM_001297836.1	protein_coding	5	0	2	16	0	0	0	0	2	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	3	14
Dmel_CG11378	Dmel_CG11378	NM_130530.4	protein_coding	5	0	2	16	0	0	0	0	2	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	3	14
Dmel_CG11379	Dmel_CG11379	NM_001297837.1	protein_coding	1	0	0	8	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Dmel_CG11379	Dmel_CG11379	NM_130532.2	protein_coding	1	0	0	7	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Dmel_CG11380	Dmel_CG11380	NM_001297838.1	protein_coding	2	0	2	21	0	0	2	0	0	1	9	1	2	1	0	0	0	1	1	0	0	1	0	0	0	11
Dmel_CG11380	Dmel_CG11380	NM_130535.3	protein_coding	2	0	2	20	0	0	2	0	0	1	9	1	2	1	0	0	0	1	1	0	0	1	0	0	0	10
Dmel_CG11381	Dmel_CG11381	NM_130538.3	protein_coding	1	0	0	9	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11382	Dmel_CG11382	NM_001297839.1	protein_coding	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11382	Dmel_CG11382	NM_130539.3	protein_coding	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11384	Dmel_CG11384	NM_130531.4	protein_coding	0	0	0	15	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11387	Dmel_CG11387	NM_001258636.2	protein_coding	0	0	0	30	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11387	Dmel_CG11387	NM_001272381.2	protein_coding	0	0	1	48	0	1	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11387	Dmel_CG11387	NM_080025.2	protein_coding	0	0	1	47	0	0	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11398	Dmel_CG11398	NM_001272193.2	protein_coding	2	0	0	6	0	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3
Dmel_CG11398	Dmel_CG11398	NM_130540.4	protein_coding	2	0	0	6	0	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3
Dmel_CG11405	Dmel_CG11405	NM_001272196.2	protein_coding	0	0	0	59	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11405	Dmel_CG11405	NM_001297840.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11405	Dmel_CG11405	NM_138988.4	protein_coding	0	0	0	59	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	13
Dmel_CG11409	Dmel_CG11409	NM_001297843.1	protein_coding	3	0	0	7	0	0	0	2	0	0	1	1	4	0	0	0	0	0	0	0	0	2	0	0	0	2
Dmel_CG11409	Dmel_CG11409	NM_130546.3	protein_coding	3	0	0	5	0	0	0	2	0	0	1	1	4	0	0	0	0	0	0	0	0	2	0	0	0	0
Dmel_CG11411	Dmel_CG11411	NM_130545.3	protein_coding	2	0	1	4	0	0	0	1	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1
Dmel_CG11412	Dmel_CG11412	NM_001272199.2	protein_coding	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11412	Dmel_CG11412	NM_166878.3	protein_coding	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11415	Dmel_CG11415	NM_001201594.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11415	Dmel_CG11415	NM_080298.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG11417	Dmel_CG11417	NM_130550.3	protein_coding	0	0	0	24	0	3	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG11418	Dmel_CG11418	NM_001272200.1	protein_coding	1	0	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG11418	Dmel_CG11418	NM_130548.3	protein_coding	1	0	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG11418	Dmel_CG11418	NM_206602.2	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11420	Dmel_CG11420	NM_058144.3	protein_coding	1	0	0	30	1	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Dmel_CG11427	Dmel_CG11427	NM_001169193.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11427	Dmel_CG11427	NM_001272310.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11427	Dmel_CG11427	NM_080332.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11436	Dmel_CG11436	NM_131941.4	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG11444	Dmel_CG11444	NM_001297934.1	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11444	Dmel_CG11444	NM_131943.5	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11448	Dmel_CG11448	NM_001272203.1	protein_coding	2	0	1	8	2	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11448	Dmel_CG11448	NM_001272204.1	protein_coding	2	0	1	8	2	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11448	Dmel_CG11448	NM_130554.3	protein_coding	2	0	1	8	2	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG11491	Dmel_CG11491	NM_001144672.3	protein_coding	0	0	2	28	1	3	2	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG11491	Dmel_CG11491	NM_001169167.2	protein_coding	0	0	3	25	0	1	2	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_001201596.3	protein_coding	0	0	1	30	2	1	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_001201597.1	protein_coding	0	0	1	9	0	0	1	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11491	Dmel_CG11491	NM_001201598.1	protein_coding	0	0	1	69	0	0	1	0	0	0	2	0	64	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11491	Dmel_CG11491	NM_001258533.1	protein_coding	0	0	1	69	0	0	1	0	0	0	2	0	64	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG11491	Dmel_CG11491	NM_001272205.1	protein_coding	0	0	2	26	1	1	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_001382013.1	protein_coding	0	0	1	28	0	1	1	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_001414056.1	protein_coding	0	0	1	12	0	0	1	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG11491	Dmel_CG11491	NM_080020.4	protein_coding	0	0	1	27	0	1	1	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_166893.3	protein_coding	0	0	1	28	0	1	1	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_166894.4	protein_coding	0	0	1	30	2	1	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_166895.2	protein_coding	0	0	2	23	1	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	10
Dmel_CG11491	Dmel_CG11491	NM_166896.3	protein_coding	0	0	2	26	1	1	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11491	Dmel_CG11491	NM_166897.2	protein_coding	0	0	2	26	1	1	2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10
Dmel_CG11491	Dmel_CG11491	NM_166898.2	protein_coding	0	0	1	27	0	1	1	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12
Dmel_CG11533	Dmel_CG11533	NM_001272125.1	protein_coding	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Dmel_CG11533	Dmel_CG11533	NM_001272126.2	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11533	Dmel_CG11533	NM_001272127.1	protein_coding	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG11533	Dmel_CG11533	NM_001272128.1	protein_coding	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG11533	Dmel_CG11533	NM_001272129.1	protein_coding	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG11533	Dmel_CG11533	NM_001297785.1	protein_coding	0	0	0	13	0	1	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4
